num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio,total
500,0,0.0005562130177514793,0.0,1.1146553461953492e-06,0.021597633136094675,0.03254437869822485,0.01775147928994083,0.014792899408284023,0.014792899408284023,0.2095976331360947,104.52071005917159,0.00939090763455542,0.010783554052784822,0.0
625,0,0.0011851851851851852,3.817989417989418e-05,1.899335232668566e-06,0.03156876045764934,0.04814814814814815,0.03333333333333333,0.022222222222222223,0.022222222222222223,0.2699081481481481,167.95185185185187,0.009561947497013485,0.011388888888888888,0.0
781,0,0.0017902024944278468,2.9670313213678666e-05,2.295131403112624e-06,0.040980204342273306,0.06018518518518518,0.037037037037037035,0.023148148148148147,0.023148148148148147,0.33198771755109785,257.8842592592593,0.012551910343180758,0.014519363065874693,0.0
976,0,0.0021913200037903917,1.1873175310112674e-05,2.2475076961952733e-06,0.052826182594968726,0.06936416184971098,0.04046242774566474,0.028901734104046242,0.028901734104046242,0.40626480621624184,394.3757225433526,0.018781138248660907,0.02064460414462177,0.0
1220,0,0.003528153955808981,1.781895937277263e-05,2.8943018505405914e-06,0.07689031312219718,0.12318840579710146,0.07246376811594203,0.036231884057971016,0.036231884057971016,0.4930506058446187,597.2173913043478,0.02046918823166869,0.02328834581165532,0.0
1525,0,0.0055530940776842425,5.463585791454644e-05,3.643762518165513e-06,0.10707818726394579,0.2072072072072072,0.10810810810810811,0.04504504504504504,0.04504504504504504,0.6167538029833113,932.081081081081,0.02797772720412575,0.030997290158939986,0.0
1906,0,0.009086139463893923,0.00022862632734448003,4.769627015167414e-06,0.16193075338132898,0.3522727272727273,0.19318181818181818,0.05681818181818182,0.05681818181818182,0.7875548507106743,1483.7613636363637,0.03276384710951931,0.036783751378806406,0.0
2382,0,0.014167287520251653,0.00029979701584696044,5.95014175567058e-06,0.2558272226391203,0.5774647887323944,0.3098591549295775,0.07042253521126761,0.07042253521126761,0.9632868580078288,2260.8028169014083,0.04106707802811481,0.04592963152627595,0.0
2977,0,0.020778348289265322,0.0003949481520754724,6.981971871392917e-06,0.3602033778562924,0.8571428571428572,0.4642857142857143,0.08928571428571427,0.08928571428571427,1.2012092710782667,3514.1428571428573,0.05314984318010406,0.05877872614445159,0.0
3721,0,0.03589238257338231,0.0009249036310259289,9.648489939081264e-06,0.6944183228508423,1.8888888888888888,0.9777777777777777,0.11111111111111112,0.11111111111111112,1.5934008181791035,5795.48888888889,0.06327238937874459,0.07336093162228315,0.0
4651,0,0.04930839246040278,0.0013046695586192466,1.0603955367828554e-05,0.9708996490581878,2.8611111111111116,1.4722222222222223,0.1388888888888889,0.1388888888888889,1.8572947275376859,8408.944444444445,0.08139680643250201,0.09036148794512996,0.0
5813,0,0.08425823214317493,0.0029965302263555856,1.449728701706382e-05,1.0432253861557195,3.103448275862069,1.6551724137931034,0.1724137931034483,0.1724137931034483,2.3903082864210417,13405.068965517243,0.09831717021480095,0.11065994893088645,0.0
7266,0,0.11991526945032852,0.0042985911623741975,1.650588705441549e-05,1.5603454734679243,5.0,2.5652173913043477,0.21739130434782608,0.21739130434782608,2.866190356514559,19954.434782608696,0.13201883372700868,0.1449414624266674,0.0
9082,0,0.20668477330005625,0.007554901541571417,2.2760133608639606e-05,1.799047288259985,6.333333333333334,3.333333333333333,0.2777777777777778,0.2777777777777778,3.8082470821404977,32709.38888888889,0.1582903670661414,0.17811269323308115,0.0
11352,0,0.31669686902245037,0.01204503872023666,2.7900349662800674e-05,2.5401944205286546,10.000000000000002,5.142857142857143,0.3571428571428571,0.3571428571428571,4.825845665961945,51187.857142857145,0.2121542002588282,0.23497784819881365,0.0
14190,0,0.5117432250624641,0.020053774560108515,3.6066193886987374e-05,3.4419866596794564,15.18181818181818,7.818181818181818,0.4545454545454546,0.4545454545454546,6.194432699083862,80637.36363636363,0.27033006966341533,0.29951397887091774,0.0
17737,0,0.7875564576246765,0.03262574420858505,4.440440108393531e-05,4.118016549329707,18.0,9.11111111111111,0.5555555555555556,0.5555555555555556,7.546854347158796,119889.66666666667,0.33023986203017874,0.3666562768771848,0.0
22171,0,1.2811458984387585,0.051180351763483636,5.778736573923133e-05,5.119608413063127,23.57142857142857,12.285714285714285,0.7142857142857142,0.7142857142857142,9.779480273458894,188416.57142857142,0.42051431179637916,0.4687399682578888,0.0
27713,0,1.8735852006880045,0.07427217049564454,6.760916572921493e-05,5.883724162933786,27.33333333333333,14.166666666666666,0.8333333333333333,0.8333333333333333,11.414360288192064,264403.5,0.48795592695506207,0.5448420856470833,0.0
