num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio,total
500,420,0.00014739036560058595,0.0032997131347656246,0.00010418891906738281,0.0028663158416748044,0.002719640731811524,0.0027057647705078128,0.016104698181152344,0.008226394653320312,0.00029520988464355464,0.0008924484252929687,0.0010165691375732422,0.0008815288543701172,0.03925986289978028
550,744,0.0001396656036376953,0.0031455039978027345,0.0001132965087890625,0.0034645557403564452,0.0033176898956298827,0.003287935256958008,0.018437671661376952,0.009384870529174805,0.0003249168395996094,0.0009710311889648437,0.0005287647247314454,9.636878967285157e-05,0.04321227073669433
605,811,0.0001579761505126953,0.0039886474609375005,0.00012536048889160155,0.004717588424682617,0.004561471939086914,0.004554080963134766,0.04580292701721191,0.012884426116943359,0.0003668785095214844,0.0010728836059570312,0.000626373291015625,0.00010046958923339845,0.07895908355712891
665,955,0.00017156600952148438,0.004950284957885742,0.00014219284057617187,0.007027149200439453,0.006802940368652343,0.006802845001220703,0.03801894187927246,0.019385862350463866,0.00043253898620605464,0.0011873245239257812,0.0006950378417968751,0.00010762214660644532,0.0857243061065674
731,1110,0.0001861572265625,0.00558938980102539,0.00014891624450683594,0.008683156967163087,0.008445978164672852,0.008438825607299805,0.06801896095275879,0.023896980285644534,0.00044403076171875,0.0012996196746826172,0.000783061981201172,0.00011038780212402344,0.12604546546936038
804,1300,0.00020165443420410155,0.00888700485229492,0.00016345977783203123,0.025489759445190427,0.024888467788696286,0.024912500381469728,0.1344353199005127,0.06911196708679199,0.0004987239837646484,0.0014410018920898435,0.000971221923828125,0.00012111663818359375,0.29112219810485845
884,1624,0.00021953582763671877,0.009172296524047852,0.00017771720886230468,0.031385374069213864,0.030803585052490236,0.030821657180786135,0.18337860107421874,0.0827526569366455,0.0005266189575195313,0.0015851974487304688,0.0010906696319580077,0.00012235641479492189,0.37203626632690434
972,1866,0.00024280548095703124,0.01140103340148926,0.00019426345825195314,0.04311833381652832,0.0426943302154541,0.042689037322998044,0.24082932472229002,0.11418986320495605,0.0005600929260253906,0.0017340660095214845,0.0012207984924316405,0.0001267433166503906,0.4990006923675537
1069,1993,0.00027222633361816405,0.014811563491821288,0.0002173423767089844,0.07266902923583984,0.07084774971008301,0.07089428901672364,0.3607010364532471,0.19207305908203123,0.0006342411041259765,0.0019434452056884767,0.0014885902404785157,0.0001312732696533203,0.7866838455200196
1175,2619,0.0002946376800537109,0.01832747459411621,0.0002380847930908203,0.10699634552001953,0.1048964023590088,0.10504503250122071,0.5536809444427491,0.2929380416870117,0.0006842613220214844,0.002135038375854492,0.0017257213592529294,0.00013875961303710938,1.1871007442474366
1292,3343,0.0003260135650634766,0.02441749572753906,0.0002623558044433594,0.1404468536376953,0.1384371280670166,0.13847103118896484,0.7490152835845947,0.394588041305542,0.0006779670715332031,0.002349519729614258,0.002141523361206055,0.00014286041259765626,1.5912760734558105
1421,4021,0.0003543853759765625,0.030741643905639646,0.00028162002563476564,0.1922900676727295,0.1894026279449463,0.18952665328979493,1.0361298561096193,0.5499692916870117,0.000735330581665039,0.002568912506103516,0.002441740036010742,0.00015106201171875,2.1945931911468506
1563,5056,0.000392913818359375,0.03885679244995117,0.0003117561340332031,0.26082415580749513,0.25641474723815916,0.2565171718597412,1.419740390777588,0.7793577194213868,0.0007624149322509766,0.002807807922363281,0.0028827667236328127,0.00015969276428222658,3.0190283298492435
1719,5637,0.00042853355407714846,0.0490455150604248,0.00034060478210449217,0.3723755836486816,0.36841511726379395,0.3682982444763183,2.009956693649292,1.1118168354034426,0.0008470535278320313,0.0031213283538818358,0.0033751487731933597,0.0001705169677734375,4.288191175460816
1890,7739,0.00047464370727539056,0.062267875671386724,0.0003712654113769531,0.4847149848937989,0.481001615524292,0.4813521862030029,2.6737747192382812,1.4799375534057617,0.0009246826171874999,0.003423929214477539,0.003933954238891601,0.00018496513366699218,5.672362375259399
2079,7828,0.0005297660827636719,0.08394746780395508,0.000411081314086914,0.6672366619110107,0.6590390682220458,0.6579492092132568,3.732240056991577,2.0947945594787596,0.0010288238525390625,0.003797531127929688,0.004724645614624023,0.00019893646240234374,7.9058978080749505
2286,10963,0.0005855560302734375,0.11107983589172363,0.00045228004455566406,0.922389554977417,0.9141213893890381,0.9070372104644774,5.353271484375,3.0172849655151364,0.0011373043060302734,0.004144525527954101,0.005685091018676758,0.0002234935760498047,11.237412691116333
2514,12952,0.0006636381149291992,0.1455971598625183,0.0004981756210327148,1.1601765751838684,1.1460533142089844,1.1467247009277344,6.951151490211487,3.963788330554962,0.0012011528015136719,0.004583120346069336,0.006816506385803223,0.00024574995040893555,14.527499914169312
2765,16187,0.0007454752922058105,0.1807878017425537,0.0005785822868347168,1.5732685327529907,1.5542776584625244,1.5520339608192444,9.942071616649628,5.568077564239502,0.0013480782508850098,0.005192101001739502,0.008180320262908936,0.0002818107604980469,20.386843502521515
3041,22324,0.0008529822031656902,0.23275669415791833,0.0006104310353597006,2.1164623896280923,2.088542938232422,2.090291182200114,14.261890014012653,7.766716877619425,0.0014007886250813804,0.005608479181925456,0.009510517120361328,0.0003101825714111328,28.57495347658793
3345,24751,0.0010205904642740886,0.3103473981221517,0.0006748835245768229,2.982975880304972,2.9195636113484698,2.917947848637899,21.850406249364216,11.395525932312012,0.0014872550964355469,0.006139119466145834,0.011419852574666342,0.0003611246744791667,42.3978697458903
3679,31298,0.0011714299519856772,0.40986235936482746,0.0007678667704264324,3.888798475265503,3.837105909983317,3.840156952540079,31.603868563969932,16.92686152458191,0.001559178034464518,0.006798108418782553,0.013576110204060875,0.0004137357076009115,60.53094021479289
4046,35509,0.0013698339462280273,0.5234540700912476,0.0008792877197265625,5.25789213180542,5.181486248970032,5.167047023773193,45.079416155815125,24.943066596984863,0.0017615556716918945,0.007635951042175293,0.016254305839538574,0.00041687488555908203,86.1806800365448
4450,42560,0.0015381574630737305,0.697152853012085,0.0010417699813842773,6.944177985191345,6.867502450942993,6.868054628372192,63.23312067985535,36.071770429611206,0.0018733739852905273,0.008231878280639648,0.01907801628112793,0.00043976306915283203,120.71398198604584
4895,52836,0.0017141103744506836,0.9685983657836914,0.0011960268020629883,10.034613966941833,10.006212711334229,10.178204417228699,95.42527794837952,58.759700417518616,0.002120375633239746,0.009241223335266113,0.02311384677886963,0.0051157474517822266,185.41510915756226
5384,59995,0.001927018165588379,1.159644603729248,0.0014356374740600586,14.23282277584076,13.338024377822876,13.387020587921143,127.49607300758362,80.03873980045319,0.0021474361419677734,0.010085582733154297,0.027574896812438965,0.0020291805267333984,249.69752490520477
5922,72930,0.0019567012786865234,1.4200890064239502,0.0014276504516601562,16.89367938041687,16.937432050704956,16.84737992286682,163.61183667182922,104.237300157547,0.0020189285278320312,0.010807037353515625,0.0322115421295166,0.0005202293395996094,319.99665927886963
6514,89036,0.002084493637084961,2.114203691482544,0.001767873764038086,27.72429871559143,27.265002727508545,26.969295740127563,250.5200583934784,157.5398073196411,0.0021893978118896484,0.011821269989013672,0.039069175720214844,0.0005948543548583984,492.1901936531067
7165,111335,0.002195119857788086,2.87555193901062,0.0018515586853027344,34.713574171066284,34.7324640750885,36.23088097572327,350.17993998527527,222.24713039398193,0.002307415008544922,0.012928247451782227,0.04926156997680664,0.0006895065307617188,681.0487749576569
7881,133274,0.0025162696838378906,3.7352988719940186,0.0020592212677001953,45.36412572860718,43.49908208847046,44.27778506278992,464.3980293273926,286.5473370552063,0.002553224563598633,0.013909101486206055,0.056557655334472656,0.0028040409088134766,887.9020576477051
8669,159144,0.0027031898498535156,4.396835088729858,0.002160310745239258,56.37219977378845,55.906657457351685,56.14947772026062,603.6368918418884,388.52454805374146,0.002675771713256836,0.015520572662353516,0.06804776191711426,0.004642009735107422,1165.0823595523834
