num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio,total
500,35,0.00015993118286132811,0.0006700515747070314,0.000107574462890625,6.074905395507812e-05,2.6321411132812495e-05,2.13623046875e-05,0.00025563240051269527,0.00013670921325683593,0.0003795623779296875,0.000888967514038086,0.0004820346832275391,0.00014886856079101562,0.0033377647399902345
550,54,0.0001857280731201172,0.0007669448852539063,0.00012030601501464844,7.147789001464844e-05,3.3807754516601565e-05,2.8181076049804685e-05,0.00030465126037597655,0.00016622543334960939,0.0004097461700439453,0.0009910106658935548,0.0005235195159912109,0.00014071464538574217,0.003742313385009766
605,56,0.00020356178283691408,0.0009003162384033203,0.00012722015380859376,9.95635986328125e-05,5.412101745605469e-05,4.725456237792969e-05,0.000460672378540039,0.00023741722106933593,0.0005065917968749999,0.0010921478271484375,0.0006842613220214844,0.00014319419860839844,0.00455632209777832
665,87,0.00022125244140625003,0.0010401248931884764,0.00014009475708007813,0.00011649131774902344,7.424354553222656e-05,6.794929504394531e-05,0.0005568981170654296,0.0003020763397216797,0.0004980087280273437,0.001182413101196289,0.0007152557373046875,0.0001422405242919922,0.005057048797607421
731,84,0.00022406578063964843,0.001154470443725586,0.0001499652862548828,0.00024647712707519536,0.00019550323486328125,0.00018563270568847654,0.0012448787689208984,0.0006464481353759766,0.0005279541015625,0.0012926578521728516,0.0008623123168945312,0.00013885498046875,0.006869220733642579
804,86,0.0002512454986572266,0.001261138916015625,0.0001644611358642578,0.0001301288604736328,8.697509765625e-05,7.920265197753906e-05,0.00067291259765625,0.00036029815673828126,0.000559854507446289,0.001417064666748047,0.0009575366973876955,0.00014123916625976562,0.00608205795288086
884,124,0.0002767086029052734,0.0013987064361572266,0.00017781257629394533,0.00012826919555664062,8.43524932861328e-05,7.734298706054688e-05,0.0006474494934082032,0.0003424167633056641,0.0005927085876464844,0.0015551090240478514,0.001054096221923828,0.00014014244079589845,0.006475114822387695
972,183,0.000301361083984375,0.003223371505737305,0.00020546913146972655,0.0003681182861328125,0.0003027915954589844,0.0002932548522949219,0.0019189834594726563,0.0009495258331298829,0.0006796836853027343,0.0017556190490722657,0.0012255191802978517,0.0001414775848388672,0.011365175247192385
1069,172,0.0003201007843017578,0.0018571853637695313,0.00021739006042480468,0.0003029823303222656,0.00024771690368652344,0.00023756027221679687,0.001681041717529297,0.000801992416381836,0.0007199764251708985,0.0019463062286376952,0.001310586929321289,0.00014176368713378904,0.009784603118896484
1175,224,0.00040645599365234374,0.0023980617523193357,0.00024213790893554688,0.0012680053710937501,0.001158618927001953,0.001145792007446289,0.006667089462280273,0.0031681537628173826,0.000785970687866211,0.002153825759887695,0.0014473915100097657,0.0001439094543457031,0.020985412597656253
