num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio,total
500,95,0.000157928466796875,0.0010379791259765626,0.00010595321655273437,0.00018830299377441405,0.00013570785522460939,0.00012884140014648437,0.0010601997375488282,0.0005512237548828125,0.00025300979614257814,0.0008601665496826172,0.0003544330596923828,0.00013031959533691407,0.0049640655517578115
550,78,0.00017490386962890626,0.001066446304321289,0.00011472702026367187,0.00024027824401855468,0.00018782615661621095,0.00018243789672851564,0.0013457298278808593,0.0006525993347167969,0.0002746105194091797,0.0009307384490966796,0.0003984451293945313,0.0001266956329345703,0.005695438385009766
605,105,0.0001953125,0.00117034912109375,0.00012803077697753906,0.00023183822631835937,0.00018196105957031248,0.00017108917236328123,0.0012238025665283203,0.0006284236907958984,0.0002937793731689453,0.0010169029235839843,0.00043239593505859373,0.00013384819030761718,0.005807733535766602
665,130,0.00020265579223632812,0.0012966156005859374,0.00013990402221679686,0.00029497146606445314,0.0002422332763671875,0.00022478103637695311,0.0016303539276123046,0.0008012771606445312,0.0003116130828857422,0.0011281013488769532,0.00048375129699707026,0.00013971328735351562,0.006895971298217772
731,154,0.00021324157714843752,0.0015247344970703127,0.00014791488647460937,0.00035886764526367183,0.0002960205078125,0.00028948783874511714,0.0019225120544433595,0.0009487628936767578,0.00034847259521484373,0.001241922378540039,0.0005517005920410156,0.000142669677734375,0.007986307144165039
804,184,0.00023446083068847658,0.0017994403839111327,0.00016241073608398439,0.0007698535919189453,0.0006875991821289062,0.0006751537322998046,0.0044151306152343745,0.0019603252410888674,0.0003807544708251953,0.0014101028442382812,0.0006279945373535156,0.00014562606811523436,0.013268852233886718
884,210,0.00026786327362060547,0.0019658803939819336,0.00018155574798583984,0.0007429122924804688,0.000657200813293457,0.0006450414657592773,0.00405353307723999,0.0019031167030334473,0.0004131197929382324,0.0015461444854736328,0.0006815195083618164,0.00014823675155639648,0.013206124305725098
972,307,0.00028139352798461914,0.0023837685585021973,0.00019562244415283203,0.0015846490859985352,0.0014773011207580566,0.0014590620994567871,0.008578836917877197,0.00397181510925293,0.0004559755325317383,0.0017308592796325684,0.0007903575897216797,0.00015270709991455078,0.02306234836578369
1069,320,0.0003017584482828776,0.002662499745686849,0.00021616617838541668,0.0011675357818603516,0.001062949498494466,0.001051823298136393,0.007010142008463541,0.0028793017069498696,0.0004858175913492839,0.0019043286641438804,0.0008643468221028645,0.00015910466512044272,0.019765774408976235
1175,432,0.0003387133280436198,0.003431876500447591,0.00023738543192545575,0.0017767747243245444,0.0016399224599202475,0.001630544662475586,0.009826262791951498,0.004446744918823242,0.0005321502685546875,0.002088626225789388,0.000998099644978841,0.00016204516092936197,0.027109146118164062
