num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio,total
500,19,0.0001636505126953125,0.0006480693817138671,0.00010561943054199219,7.648468017578125e-05,3.829002380371094e-05,3.404617309570313e-05,0.00034060478210449217,0.00018324851989746094,0.00037584304809570315,0.0008910179138183594,0.0003101348876953125,0.00012993812561035156,0.003296947479248047
550,40,0.0001761436462402344,0.0007319450378417969,0.00011773109436035155,9.894371032714844e-05,5.731582641601562e-05,4.987716674804687e-05,0.0004730224609375,0.0002535820007324219,0.000412750244140625,0.0009654521942138672,0.00034666061401367193,0.00013194084167480468,0.003815364837646484
605,49,0.00020618438720703124,0.000789785385131836,0.00012731552124023438,9.126663208007811e-05,5.016326904296875e-05,4.420280456542969e-05,0.0004267692565917968,0.00022430419921875,0.0004518508911132812,0.0010788440704345703,0.00037994384765625,0.00012969970703125,0.004000329971313476
665,52,0.00022768974304199216,0.0008954048156738282,0.00013794898986816407,0.0001514434814453125,0.00010356903076171874,9.6893310546875e-05,0.000785684585571289,0.00038990974426269533,0.0004789352416992187,0.0011728763580322265,0.00041413307189941406,0.00013618469238281248,0.004990673065185546
731,51,0.00023713111877441407,0.0010250568389892577,0.00014824867248535155,0.00012989044189453127,8.416175842285156e-05,7.839202880859375e-05,0.0006411075592041016,0.00033664703369140625,0.0005198001861572266,0.001292276382446289,0.0004500865936279297,0.00014128684997558594,0.005084085464477539
804,69,0.00026621818542480467,0.0011154651641845702,0.00016231536865234374,0.00010638236999511718,6.213188171386719e-05,5.617141723632813e-05,0.0005260944366455078,0.0002723217010498047,0.0005513191223144531,0.001415395736694336,0.000498819351196289,0.00014286041259765626,0.005175495147705079
884,88,0.0002881050109863281,0.0012726306915283204,0.00017867088317871093,0.00022544860839843748,0.00017080307006835937,0.00016307830810546875,0.0010922908782958984,0.0005643367767333984,0.0006266593933105468,0.001569795608520508,0.0005640983581542969,0.00016374588012695311,0.006879663467407227
972,117,0.00037469863891601566,0.0015181541442871095,0.00020041465759277344,0.00032248497009277347,0.0002651214599609375,0.00025997161865234377,0.0017264842987060548,0.0008064746856689454,0.0006498336791992187,0.0017705917358398437,0.0006184577941894531,0.0001537799835205078,0.008666467666625977
1069,121,0.00039887428283691406,0.0017379283905029298,0.00021915435791015626,0.0002299308776855469,0.0001571178436279297,0.00014839172363281252,0.001133871078491211,0.0005422592163085938,0.0009155750274658203,0.0020169734954833983,0.0008936882019042968,0.00021014213562011718,0.008603906631469727
1175,159,0.00035967826843261717,0.0019206523895263672,0.0002392768859863281,0.0006866455078125,0.0006095886230468749,0.0005989551544189454,0.0035387039184570316,0.001692962646484375,0.0007679462432861328,0.002142190933227539,0.0007954120635986329,0.00015401840209960938,0.013506031036376953
1292,179,0.00044207572937011714,0.0022599220275878905,0.0002632617950439453,0.0006687164306640625,0.0005810260772705078,0.0005713939666748047,0.0035694599151611327,0.0017127513885498047,0.0009029388427734375,0.002414846420288086,0.000991058349609375,0.00021781921386718748,0.014595270156860352
1421,219,0.0004450321197509765,0.0026095390319824216,0.00027933120727539066,0.0006335258483886719,0.0005568981170654297,0.0005408287048339844,0.003467273712158203,0.0016948223114013673,0.0008779525756835937,0.00260310173034668,0.001015615463256836,0.00015268325805664062,0.014876604080200197
1563,254,0.0004756927490234375,0.0029473781585693357,0.0003116607666015625,0.0034554004669189453,0.0032928466796875,0.003284502029418945,0.01765122413635254,0.007842636108398438,0.0009624958038330078,0.0029286384582519528,0.0011462211608886717,0.00015416145324707032,0.04445285797119141
1719,320,0.0005225181579589844,0.0033346176147460937,0.0003414630889892579,0.0025685310363769533,0.0024395465850830076,0.0024243354797363285,0.0143704891204834,0.006517553329467774,0.0010346412658691407,0.003202486038208008,0.0012285709381103516,0.00016217231750488282,0.03814692497253419
1890,427,0.0006032466888427735,0.004071426391601562,0.0004024505615234375,0.004052734375,0.003859186172485351,0.0038410186767578124,0.02063164710998535,0.009458255767822265,0.0011228561401367188,0.0036820411682128903,0.0013912677764892577,0.0001624584197998047,0.05327858924865722
2079,470,0.0006122589111328125,0.004568910598754883,0.0004121780395507812,0.008634233474731445,0.008329105377197265,0.008308935165405273,0.04495658874511718,0.020114994049072264,0.001207256317138672,0.0038989543914794925,0.0015572547912597657,0.0001690387725830078,0.10276970863342283
2286,605,0.0006843090057373048,0.005548906326293945,0.0004691600799560547,0.029662895202636718,0.028982448577880862,0.028255605697631837,0.14100008010864257,0.0740039348602295,0.0013649940490722656,0.007431364059448242,0.0019275188446044923,0.00018510818481445315,0.3195163249969482
2514,690,0.0007242202758789062,0.006424236297607422,0.0005174636840820313,0.02396082878112793,0.02340669631958008,0.023388195037841796,0.12468361854553223,0.05417814254760742,0.0014284133911132812,0.004926013946533202,0.0020703792572021483,0.00018634796142578123,0.26589455604553225
2765,850,0.0008128166198730468,0.007879972457885742,0.0005837440490722656,0.08662209510803222,0.08500380516052247,0.0850937843322754,0.4639248847961426,0.19138031005859374,0.0015025138854980469,0.005355453491210938,0.002335119247436523,0.00019388198852539064,0.9306883811950685
3041,1094,0.000879526138305664,0.00968327522277832,0.0006713390350341797,0.20396256446838382,0.20037031173706055,0.20067944526672366,0.965302562713623,0.421006727218628,0.0016124248504638672,0.0059032440185546875,0.002694463729858399,0.00022068023681640623,2.012986564636231
3345,1201,0.0009642601013183595,0.010967063903808595,0.0007696151733398438,0.29795637130737307,0.29343652725219727,0.2936116218566895,1.4474864959716796,0.6301353931427002,0.0017378807067871093,0.006569957733154296,0.0030679225921630858,0.00022439956665039064,2.9869275093078613
