num_nodes,num_edges,false_avg_degree,average_clustering,density,average_shortest_path_length,diameter,radius,node_connectivity,edge_connectivity,real_avg_degree,edge_cut,attribute_assortativity_coefficient,homophily_ratio,total
500,531,0.00014081001281738282,0.005070209503173827,0.00010876655578613282,0.02689995765686035,0.02628316879272461,0.026264572143554685,0.13492822647094727,0.0655245304107666,0.00033125877380371096,0.0009476661682128906,0.000729513168334961,0.00014524459838867186,0.28737392425537106
550,814,0.0001514911651611328,0.006526565551757813,0.00011682510375976562,0.0469853401184082,0.046115112304687504,0.0461329460144043,0.2551554679870605,0.10482254028320313,0.0003723621368408203,0.0010300636291503905,0.0008722782135009766,0.00014104843139648438,0.508422040939331
605,715,0.00020160675048828123,0.008513450622558594,0.00013303756713867188,0.061372804641723636,0.06034064292907715,0.06021924018859862,0.3065936088562011,0.13739333152770997,0.0004015922546386719,0.0011373996734619141,0.001039600372314453,0.000148773193359375,0.6374950885772704
665,945,0.0001838207244873047,0.007814693450927734,0.00014286041259765626,0.09318766593933105,0.09161934852600098,0.09165792465209961,0.42970209121704106,0.198637056350708,0.0004259109497070312,0.0012537479400634766,0.001107168197631836,0.00015349388122558593,0.9158857822418212
731,1263,0.00019841194152832032,0.01146078109741211,0.00015058517456054688,0.13194055557250978,0.1297983169555664,0.12966899871826174,0.6604192733764649,0.2946242332458496,0.00045990943908691406,0.0013822078704833984,0.0013583183288574218,0.00016174316406250002,1.3616233348846438
804,1382,0.0002163887023925781,0.012880420684814453,0.00016660690307617186,0.17797460556030276,0.17473206520080564,0.17493762969970705,0.8725278377532959,0.3994104862213135,0.0004985332489013672,0.0015197277069091796,0.0015151023864746092,0.0001748085021972656,1.8165542125701906
884,1519,0.0002384662628173828,0.018210601806640626,0.00019311904907226562,0.2831245422363281,0.27869482040405275,0.278594446182251,1.4551358699798584,0.6688815116882324,0.0005305767059326172,0.0016794681549072265,0.0018280029296875002,0.00018215179443359375,2.9872935771942135
972,1818,0.00026755332946777345,0.021424531936645508,0.00020041465759277342,0.33913002014160154,0.3335990905761719,0.33338308334350586,1.745404624938965,0.78921480178833,0.0005777835845947266,0.001842927932739258,0.002090358734130859,0.0001952648162841797,3.56733045578003
1069,2645,0.0002804279327392578,0.028277778625488283,0.00021772384643554689,0.3692012786865234,0.363755750656128,0.3637834548950195,1.9871531963348388,0.8447128772735595,0.0006062030792236329,0.00200653076171875,0.002392101287841797,0.00020089149475097654,3.962588214874267
1175,2848,0.0003310680389404297,0.03679270744323731,0.00025815963745117186,0.6007714748382568,0.592591667175293,0.5924571990966797,3.130105543136597,1.4056063652038575,0.0006745338439941406,0.0022083282470703124,0.0028932571411132814,0.0002186298370361328,6.364908933639526
1292,3464,0.00034017562866210936,0.046859931945800785,0.0002642631530761719,0.7423316955566406,0.7336814880371094,0.7319668292999267,4.18725094795227,1.8043663024902343,0.0006985664367675781,0.002450418472290039,0.003475666046142578,0.00022749900817871095,8.253913784027098
1421,3996,0.00036296844482421877,0.05590629577636719,0.0002819538116455078,1.0587004661560058,1.045076274871826,1.044663381576538,6.044465589523316,2.5640957832336424,0.0007472515106201171,0.0026620864868164063,0.003955745697021484,0.0002541542053222656,11.821171951293948
1563,5100,0.0004012584686279297,0.07727444171905518,0.000306546688079834,1.4365028738975525,1.4161534905433655,1.415852963924408,7.970037996768951,3.602381467819214,0.0008230209350585938,0.0029506683349609375,0.004790067672729492,0.00028955936431884766,15.927764356136322
1719,6250,0.0004519820213317871,0.09083384275436401,0.0003800392150878906,1.8591530323028564,1.849104881286621,1.8267545700073242,11.45251339673996,4.878939867019653,0.0008846521377563477,0.0032395124435424805,0.005539953708648682,0.0003153085708618164,21.968111038208008
1890,7771,0.0004825592041015625,0.124828040599823,0.00038570165634155273,2.4299598932266235,2.440381944179535,2.3861573934555054,15.165868401527405,6.401994585990906,0.0009659528732299805,0.0035543441772460938,0.006670653820037842,0.0003498196601867676,28.96159929037094
2079,8420,0.0005257924397786459,0.15438318252563477,0.0004185835520426433,3.0106457869211836,2.9594017664591474,2.9636286099751787,21.098418394724526,8.182042201360066,0.001039584477742513,0.003934383392333984,0.007872899373372396,0.0003972848256429037,38.38270847002666
2286,10277,0.0005783240000406901,0.20120112101236975,0.0004507700602213542,3.9908471902211504,3.9249216715494795,3.9257211685180664,29.508985996246338,11.04032039642334,0.0011362234751383462,0.0043298403422037755,0.009304285049438477,0.0004467964172363281,52.60824378331502
2514,12858,0.0006664594014485677,0.2700678507486979,0.0005481243133544922,4.983027458190918,4.910823027292887,4.914727687835693,40.81154751777649,17.52875280380249,0.0012796719868977864,0.004813035329182942,0.011538585027058918,0.0005296071370442709,73.43832182884213
2765,16265,0.0007311105728149414,0.3819938898086548,0.0005925893783569336,6.786101460456848,6.734929203987122,6.816821455955505,58.23684251308441,26.535560369491577,0.001384139060974121,0.005355954170227051,0.01451408863067627,0.0005962848663330078,105.5154230594635
3041,19940,0.0008497238159179688,0.5028313398361206,0.0007145404815673828,8.736158967018127,8.68433427810669,8.61409616470337,78.29005873203278,32.581485867500305,0.0014960765838623047,0.005837202072143555,0.01696908473968506,0.0005463361740112305,137.43537831306458
3345,22583,0.0009086132049560547,0.6438651084899902,0.0007598400115966797,10.991379857063293,10.915651440620422,10.896570563316345,108.74195265769958,47.731688499450684,0.0016323328018188477,0.006385087966918945,0.02017390727996826,0.0005668401718139648,189.9515347480774
